time_s,vin,vgate,vout
4.182280000000230744e-03,9.108335694691915493e-03,2.009079600075684979e+00,3.264445550161353182e+00
4.183280000000230876e-03,9.134091075955138445e-03,2.009104976611600701e+00,3.264361011641375931e+00
4.184280000000231009e-03,9.159485858942766068e-03,2.009129991499419177e+00,3.264277676085360902e+00
4.185280000000231142e-03,9.184519041112232038e-03,2.009154643751686731e+00,3.264195546861363262e+00
4.186280000000231274e-03,9.209189634196344315e-03,2.009178932395267125e+00,3.264114627288876136e+00
4.187280000000231407e-03,9.233496664242384078e-03,2.009202856471377086e+00,3.264034920638706261e+00
4.188280000000231540e-03,9.257439171650385865e-03,2.009226415035627600e+00,3.263956430132815889e+00
4.189280000000231673e-03,9.281016211211176592e-03,2.009249607158058559e+00,3.263879158944194891e+00
4.190280000000231805e-03,9.304226852143569759e-03,2.009272431923176061e+00,3.263803110196717761e+00
4.191280000000231938e-03,9.327070178131254344e-03,2.009294888429988379e+00,3.263728286965014824e+00
4.192280000000232071e-03,9.349545287358793783e-03,2.009316975792043714e+00,3.263654692274331026e+00
4.193280000000232204e-03,9.371651292547387296e-03,2.009338693137462162e+00,3.263582329100397139e+00
4.194280000000232336e-03,9.393387320989788139e-03,2.009360039608971693e+00,3.263511200369316967e+00
4.195280000000232469e-03,9.414752514584786430e-03,2.009381014363942342e+00,3.263441308957410136e+00
4.196280000000232602e-03,9.435746029871173307e-03,2.009401616574417293e+00,3.263372657691118839e+00
4.197280000000232734e-03,9.456367038060872407e-03,2.009421845427148412e+00,3.263305249346863057e+00
4.198280000000232867e-03,9.476614725071814613e-03,2.009441700123626440e+00,3.263239086650941978e+00
4.199280000000233000e-03,9.496488291559952374e-03,2.009461179880113857e+00,3.263174172279388330e+00
4.200280000000233133e-03,9.515986952950953107e-03,2.009480283927675082e+00,3.263110508857870684e+00
4.201280000000233265e-03,9.535109939471030430e-03,2.009499011512206224e+00,3.263048098961588650e+00
4.202280000000233398e-03,9.553856496177409383e-03,2.009517361894466170e+00,3.262986945115139648e+00
4.203280000000233531e-03,9.572225882988153259e-03,2.009535334350104563e+00,3.262927049792421208e+00
4.204280000000233664e-03,9.590217374711291348e-03,2.009552928169691111e+00,3.262868415416521728e+00
4.205280000000233796e-03,9.607830261073578917e-03,2.009570142658744452e+00,3.262811044359617441e+00
4.206280000000233929e-03,9.625063846748400237e-03,2.009586977137757025e+00,3.262754938942874716e+00
4.207280000000234062e-03,9.641917451383289969e-03,2.009603430942222602e+00,3.262700101436334599e+00
4.208280000000234194e-03,9.658390409626797096e-03,2.009619503422665598e+00,3.262646534058831094e+00
4.209280000000234327e-03,9.674482071154764246e-03,2.009635193944664167e+00,3.262594238977878369e+00
4.210280000000234460e-03,9.690191800695928739e-03,2.009650501888874174e+00,3.262543218309589932e+00
4.211280000000234593e-03,9.705518978057067411e-03,2.009665426651056297e+00,3.262493474118584480e+00
4.212280000000234725e-03,9.720462998147444064e-03,2.009679967642099108e+00,3.262445008417887315e+00
4.213280000000234858e-03,9.735023271002762532e-03,2.009694124288038175e+00,3.262397823168866395e+00
4.214280000000234991e-03,9.749199221808380750e-03,2.009707896030086260e+00,3.262351920281116868e+00
4.215280000000235124e-03,9.762990290922021752e-03,2.009721282324650193e+00,3.262307301612398014e+00
4.216280000000235256e-03,9.776395933895887930e-03,2.009734282643353520e+00,3.262263968968542649e+00
4.217280000000235389e-03,9.789415621498154252e-03,2.009746896473057376e+00,3.262221924103391402e+00
4.218280000000235522e-03,9.802048839733849134e-03,2.009759123315880913e+00,3.262181168718702118e+00
4.219280000000235654e-03,9.814295089865152436e-03,2.009770962689220397e+00,3.262141704464091241e+00
4.220280000000235787e-03,9.826153888431074165e-03,2.009782414125768746e+00,3.262103532936946770e+00
4.221280000000235920e-03,9.837624767266538173e-03,2.009793477173535514e+00,3.262066655682364313e+00
4.222280000000236053e-03,9.848707273520912464e-03,2.009804151395861549e+00,3.262031074193087576e+00
4.223280000000236185e-03,9.859400969675812670e-03,2.009814436371437640e+00,3.261996789909436423e+00
4.224280000000236318e-03,9.869705433562431934e-03,2.009824331694322286e+00,3.261963804219243812e+00
4.225280000000236451e-03,9.879620258378178643e-03,2.009833836973956789e+00,3.261932118457798957e+00
4.226280000000236584e-03,9.889145052702731295e-03,2.009842951835179914e+00,3.261901733907788703e+00
4.227280000000236716e-03,9.898279440513536517e-03,2.009851675918245206e+00,3.261872651799230916e+00
4.228280000000236849e-03,9.907023061200606259e-03,2.009860008878832094e+00,3.261844873309446946e+00
4.229280000000236982e-03,9.915375569580759871e-03,2.009867950388060986e+00,3.261818399562985249e+00
4.230280000000237114e-03,9.923336635911259029e-03,2.009875500132505710e+00,3.261793231631584966e+00
4.231280000000237247e-03,9.930905945902854595e-03,2.009882657814206830e+00,3.261769370534124413e+00
4.232280000000237380e-03,9.938083200732136108e-03,2.009889423150683196e+00,3.261746817236583773e+00
4.233280000000237513e-03,9.944868117053381681e-03,2.009895795874941271e+00,3.261725572651990035e+00
4.234280000000237645e-03,9.951260427009707074e-03,2.009901775735488449e+00,3.261705637640395672e+00
4.235280000000237778e-03,9.957259878243654438e-03,2.009907362496341499e+00,3.261687013008825353e+00
4.236280000000237911e-03,9.962866233907173921e-03,2.009912555937037215e+00,3.261669699511245746e+00
4.237280000000238044e-03,9.968079272670935659e-03,2.009917355852638643e+00,3.261653697848527322e+00
4.238280000000238176e-03,9.972898788733100539e-03,2.009921762053744843e+00,3.261639008668439033e+00
4.239280000000238309e-03,9.977324591827419625e-03,2.009925774366496665e+00,3.261625632565586130e+00
4.240280000000238442e-03,9.981356507230773265e-03,2.009929392632586964e+00,3.261613570081407509e+00
4.241280000000238574e-03,9.984994375770040592e-03,2.009932616709264597e+00,3.261602821704133959e+00
4.242280000000238707e-03,9.988238053828400048e-03,2.009935446469339748e+00,3.261593387868792604e+00
4.243280000000238840e-03,9.991087413350994983e-03,2.009937881801189707e+00,3.261585268957158945e+00
4.244280000000238973e-03,9.993542341849997318e-03,2.009939922608762419e+00,3.261578465297766627e+00
4.245280000000239105e-03,9.995602742409027616e-03,2.009941568811582702e+00,3.261572977165867471e+00
4.246280000000239238e-03,9.997268533686999234e-03,2.009942820344753134e+00,3.261568804783436804e+00
4.247280000000239371e-03,9.998539649921325823e-03,2.009943677158956277e+00,3.261565948319165464e+00
4.248280000000239504e-03,9.999416040930516475e-03,2.009944139220457338e+00,3.261564407888442929e+00
4.249280000000239636e-03,9.999897672116155045e-03,2.009944206511106835e+00,3.261564183553352869e+00
4.250280000000239769e-03,9.999984524464263641e-03,2.009943879028339708e+00,3.261565275322680257e+00
4.251280000000239902e-03,9.999676594546064168e-03,2.009943156785174878e+00,3.261567683151903374e+00
4.252280000000240034e-03,9.998973894518099759e-03,2.009942039810217906e+00,3.261571406943188478e+00
4.253280000000240167e-03,9.997876452121766400e-03,2.009940528147655669e+00,3.261576446545411123e+00
4.254280000000240300e-03,9.996384310682207910e-03,2.009938621857257690e+00,3.261582801754149052e+00
4.255280000000240433e-03,9.994497529106614181e-03,2.009936321014372140e+00,3.261590472311703515e+00
4.256280000000240565e-03,9.992216181881894907e-03,2.009933625709923621e+00,3.261599457907091271e+00
4.257280000000240698e-03,9.989540359071730560e-03,2.009930536050409167e+00,3.261609758176076568e+00
4.258280000000240831e-03,9.986470166313017940e-03,2.009927052157895133e+00,3.261621372701180910e+00
4.259280000000240964e-03,9.983005724811717246e-03,2.009923174170011428e+00,3.261634301011694603e+00
4.260280000000241096e-03,9.979147171338043423e-03,2.009918902239944849e+00,3.261648542583711397e+00
4.261280000000241229e-03,9.974894658221086785e-03,2.009914236536436416e+00,3.261664096840135585e+00
4.262280000000241362e-03,9.970248353342776176e-03,2.009909177243770717e+00,3.261680963150716650e+00
4.263280000000241494e-03,9.965208440131273146e-03,2.009903724561771465e+00,3.261699140832075017e+00
4.264280000000241627e-03,9.959775117553722537e-03,2.009897878705791729e+00,3.261718629147732251e+00
4.265280000000241760e-03,9.953948600108402864e-03,2.009891639906708605e+00,3.261739427308142147e+00
4.266280000000241893e-03,9.947729117816236574e-03,2.009885008410909446e+00,3.261761534470716484e+00
4.267280000000242025e-03,9.941116916211741733e-03,2.009877984480285651e+00,3.261784949739882755e+00
4.268280000000242158e-03,9.934112256333308896e-03,2.009870568392221113e+00,3.261809672167105489e+00
4.269280000000242291e-03,9.926715414712919405e-03,2.009862760439582452e+00,3.261835700750925326e+00
4.270280000000242424e-03,9.918926683365227037e-03,2.009854560930705691e+00,3.261863034437012310e+00
4.271280000000242556e-03,9.910746369775989134e-03,2.009845970189384268e+00,3.261891672118219176e+00
4.272280000000242689e-03,9.902174796889992928e-03,2.009836988554857484e+00,3.261921612634601786e+00
4.273280000000242822e-03,9.893212303098248075e-03,2.009827616381796300e+00,3.261952854773497279e+00
4.274280000000242954e-03,9.883859242224681332e-03,2.009817854040289564e+00,3.261985397269563158e+00
4.275280000000243087e-03,9.874115983512097433e-03,2.009807701915827582e+00,3.262019238804843013e+00
4.276280000000243220e-03,9.863982911607685478e-03,2.009797160409291461e+00,3.262054378008804711e+00
4.277280000000243353e-03,9.853460426547760304e-03,2.009786229936932234e+00,3.262090813458415006e+00
4.278280000000243485e-03,9.842548943742021605e-03,2.009774910930358871e+00,3.262128543678194603e+00
4.279280000000243618e-03,9.831248893957141716e-03,2.009763203836516521e+00,3.262167567140291879e+00
4.280280000000243751e-03,9.819560723299708069e-03,2.009751109117672740e+00,3.262207882264535286e+00
4.281280000000243884e-03,9.807484893198705964e-03,2.009738627251397070e+00,3.262249487418518612e+00
4.282280000000244016e-03,9.795021880387217231e-03,2.009725758730543710e+00,3.262292380917647172e+00
4.283280000000244149e-03,9.782172176883669606e-03,2.009712504063231098e+00,3.262336561025235504e+00
4.284280000000244282e-03,9.768936289972326298e-03,2.009698863772822808e+00,3.262382025952569542e+00
4.285280000000244414e-03,9.755314742183350540e-03,2.009684838397905349e+00,3.262428773858987441e+00
4.286280000000244547e-03,9.741308071272136368e-03,2.009670428492266847e+00,3.262476802851967506e+00
4.287280000000244680e-03,9.726916830198051311e-03,2.009655634624877951e+00,3.262526110987185035e+00
4.288280000000244813e-03,9.712141587102676027e-03,2.009640457379865630e+00,3.262576696268631338e+00
4.289280000000244945e-03,9.696982925287275443e-03,2.009624897356492301e+00,3.262628556648678568e+00
4.290280000000245078e-03,9.681441443189877857e-03,2.009608955169133626e+00,3.262681690028161441e+00
4.291280000000245211e-03,9.665517754361594230e-03,2.009592631447250088e+00,3.262736094256493580e+00
4.292280000000245344e-03,9.649212487442396236e-03,2.009575926835365678e+00,3.262791767131736798e+00
4.293280000000245476e-03,9.632526286136273291e-03,2.009558841993041689e+00,3.262848706400709453e+00
4.294280000000245609e-03,9.615459809185900389e-03,2.009541377594849187e+00,3.262906909759081486e+00
4.295280000000245742e-03,9.598013730346563466e-03,2.009523534330344585e+00,3.262966374851473894e+00
4.296280000000245874e-03,9.580188738359605993e-03,2.009505312904039886e+00,3.263027099271557319e+00
4.297280000000246007e-03,9.561985536925157389e-03,2.009486714035377819e+00,3.263089080562162181e+00
4.298280000000246140e-03,9.543404844674443360e-03,2.009467738458700303e+00,3.263152316215382598e+00
4.299280000000246273e-03,9.524447395141386746e-03,2.009448386923221364e+00,3.263216803672681188e+00
4.300280000000246405e-03,9.505113936733646310e-03,2.009428660192998262e+00,3.263282540325007197e+00
4.301280000000246538e-03,9.485405232703046641e-03,2.009408559046899523e+00,3.263349523512906636e+00
4.302280000000246671e-03,9.465322061115473765e-03,2.009388084278575626e+00,3.263417750526619976e+00
4.303280000000246804e-03,9.444865214820144517e-03,2.009367236696427472e+00,3.263487218606234030e+00
4.304280000000246936e-03,9.424035501418334682e-03,2.009346017123570860e+00,3.263557924941776989e+00
4.305280000000247069e-03,9.402833743231484367e-03,2.009324426397810726e+00,3.263629866673347202e+00
4.306280000000247202e-03,9.381260777268658063e-03,2.009302465371602509e+00,3.263703040891228646e+00
4.307280000000247334e-03,9.359317455193649077e-03,2.009280134912021509e+00,3.263777444636026814e+00
4.308280000000247467e-03,9.337004643291213143e-03,2.009257435900727362e+00,3.263853074898791284e+00
4.309280000000247600e-03,9.314323222432974170e-03,2.009234369233928064e+00,3.263929928621157828e+00
4.310280000000247733e-03,9.291274088042615273e-03,2.009210935822347999e+00,3.264008002695453214e+00
4.311280000000247865e-03,9.267858150060455727e-03,2.009187136591190193e+00,3.264087293964853309e+00
4.312280000000247998e-03,9.244076332907634128e-03,2.009162972480098119e+00,3.264167799223518962e+00
4.313280000000248131e-03,9.219929575449582054e-03,2.009138444443121063e+00,3.264249515216715025e+00
4.314280000000248264e-03,9.195418830958968642e-03,2.009113553448674150e+00,3.264332438640973777e+00
4.315280000000248396e-03,9.170545067077958204e-03,2.009088300479503264e+00,3.264416566144229925e+00
4.316280000000248529e-03,9.145309265780202437e-03,2.009062686532642417e+00,3.264501894325951170e+00
4.317280000000248662e-03,9.119712423331897619e-03,2.009036712619377330e+00,3.264588419737306069e+00
4.318280000000248794e-03,9.093755550252595465e-03,2.009010379765205911e+00,3.264676138881294598e+00
4.319280000000248927e-03,9.067439671275146634e-03,2.008983689009794738e+00,3.264765048212913356e+00
4.320280000000249060e-03,9.040765825305416975e-03,2.008956641406940857e+00,3.264855144139297671e+00
4.321280000000249193e-03,9.013735065381190195e-03,2.008929238024528718e+00,3.264946423019886801e+00
4.322280000000249325e-03,8.986348458630553579e-03,2.008901479944487090e+00,3.265038881166570484e+00
4.323280000000249458e-03,8.958607086229893393e-03,2.008873368262748649e+00,3.265132514843855027e+00
4.324280000000249591e-03,8.930512043361031604e-03,2.008844904089205130e+00,3.265227320269018740e+00
4.325280000000249724e-03,8.902064439168182186e-03,2.008816088547665579e+00,3.265323293612281574e+00
4.326280000000249856e-03,8.873265396714066083e-03,2.008786922775808392e+00,3.265420430996960555e+00
4.327280000000249989e-03,8.844116052935568212e-03,2.008757407925140015e+00,3.265518728499650081e+00
4.328280000000250122e-03,8.814617558598820263e-03,2.008727545160947425e+00,3.265618182150368476e+00
4.329280000000250254e-03,8.784771078253900134e-03,2.008697335662251948e+00,3.265718787932753386e+00
4.330280000000250387e-03,8.754577790188766348e-03,2.008666780621764847e+00,3.265820541784227871e+00
4.331280000000250520e-03,8.724038886382696339e-03,2.008635881245836252e+00,3.265923439596161160e+00
4.332280000000250653e-03,8.693155572459372593e-03,2.008604638754412086e+00,3.266027477214061392e+00
4.333280000000250785e-03,8.661929067639080604e-03,2.008573054380984324e+00,3.266132650437739926e+00
4.334280000000250918e-03,8.630360604690795814e-03,2.008541129372541256e+00,3.266238955021506740e+00
4.335280000000251051e-03,8.598451429883399721e-03,2.008508864989517750e+00,3.266346386674349844e+00
4.336280000000251184e-03,8.566202802936460567e-03,2.008476262505747734e+00,3.266454941060101369e+00
4.337280000000251316e-03,8.533615996970549122e-03,2.008443323208412234e+00,3.266564613797650729e+00
4.338280000000251449e-03,8.500692298456949056e-03,2.008410048397990089e+00,3.266675400461108936e+00
4.339280000000251582e-03,8.467433007166923209e-03,2.008376439388203760e+00,3.266787296580017319e+00
4.340280000000251714e-03,8.433839436120358843e-03,2.008342497505971380e+00,3.266900297639525164e+00
4.341280000000251847e-03,8.399912911533923693e-03,2.008308224091351679e+00,3.267014399080591325e+00
